image_id,healthy,multiple_diseases,rust,scab
Test_303,0.9711387157440186,0.022534066811203957,9.218815102940425e-05,0.006235048174858093
Test_304,0.999619722366333,0.00010908550029853359,0.00012981827603653073,0.00014138242113403976
Test_305,0.9996414184570312,5.432509715319611e-05,0.0002470540057402104,5.723478534491733e-05
Test_306,4.175128154315644e-08,0.0003947955265175551,2.4352148102479987e-06,0.9996028542518616
Test_307,0.999974250793457,2.604405835882062e-06,3.612564341892721e-06,1.9465745936031453e-05
Test_308,4.6479648574404564e-08,3.138994361506775e-05,9.167957614408806e-06,0.9999593496322632
Test_309,1.007795802365763e-08,0.00013515050522983074,0.9998636245727539,1.2049285942339338e-06
Test_310,7.138880597779007e-09,0.015699071809649467,0.9840304851531982,0.0002704196667764336
Test_311,2.549250211814069e-06,0.14974477887153625,0.8452245593070984,0.0050280774012207985
Test_312,4.3191430987299384e-10,9.634771203081982e-08,9.457229666054445e-09,0.9999998807907104
Test_313,1.4456932829684521e-12,3.5578388235535385e-08,8.68647775237319e-12,1.0
Test_314,1.499564490359262e-07,5.0423932407284155e-06,2.06134089353327e-07,0.9999945163726807
Test_315,1.9609920798302483e-07,6.350207115701778e-08,1.381119663079744e-08,0.9999997615814209
Test_316,5.105051936737937e-10,3.6827625535806874e-06,0.9999963045120239,9.41017930244925e-09
Test_317,1.4401676032282928e-11,1.80539601046803e-08,1.0,2.7507901734225015e-08
Test_318,8.349297422682866e-05,0.7064001560211182,2.403290636721067e-05,0.2934923768043518
Test_319,2.104708074490702e-10,2.613924380057142e-06,0.9999973773956299,3.8314290407015505e-08
Test_320,7.227173944208704e-15,2.0539550615872315e-10,1.0,2.1521331808674327e-13
Test_321,0.1328778862953186,0.866518497467041,5.549756679101847e-06,0.0005979920388199389
Test_322,0.9999936819076538,1.1588396091610775e-06,2.64630580204539e-06,2.446077132844948e-06
Test_323,0.046309880912303925,0.030309733003377914,0.9222425818443298,0.0011377178598195314
Test_324,1.1192489779432435e-07,1.6231626432272606e-05,0.9999829530715942,6.643310257459234e-07
Test_325,2.04958988149484e-12,7.426139927702025e-05,1.4679304863665643e-12,0.9999257326126099
Test_326,2.6870795519218227e-11,8.324593459008156e-09,1.0,6.288291502093424e-12
Test_327,2.434971868581215e-08,5.9996353229507804e-05,2.305744484232264e-09,0.9999399185180664
Test_328,9.26330656625396e-09,9.589246019459097e-07,0.9999990463256836,2.2858175796613978e-08
Test_329,2.6912430617365146e-12,4.2913803066646494e-10,1.0,3.101079462664025e-11
Test_330,5.240968076192232e-11,1.25989863590803e-05,0.9999872446060181,6.804965124729279e-08
Test_331,0.11828193813562393,0.8282926082611084,0.04111086577177048,0.01231459341943264
Test_332,0.9999991655349731,7.717704164633687e-08,4.0067246231956233e-07,2.580024727194541e-07
Test_333,7.798658772798298e-14,3.5436014123035875e-09,1.0,7.202569790587532e-11
Test_334,1.2359668444142467e-14,1.432885615715307e-10,1.0,2.3774859576712604e-14
Test_335,0.9998927116394043,1.9783253435434744e-07,2.316521232614832e-07,0.00010686580935725942
Test_336,5.988774205434311e-07,7.251498755067587e-05,0.9999265670776367,3.9031141341183684e-07
Test_337,0.9999884366989136,4.125268333154963e-06,1.529078019757435e-08,7.322474630200304e-06
Test_338,0.9999969005584717,1.8217614083937406e-09,1.1399748700569035e-07,3.0276353299996117e-06
Test_339,1.9360480232877286e-11,1.4926412177374004e-06,0.9999984502792358,2.7750690200639694e-12
Test_340,0.00015471702499780804,0.00011974273365922272,0.9996697902679443,5.579908611252904e-05
Test_341,0.9999861717224121,2.3511361177952494e-06,4.743339445667516e-07,1.0937256774923299e-05
Test_342,0.9999991655349731,3.653062776720617e-07,2.380855050887476e-07,2.013891275964852e-07
Test_343,1.2611747479240876e-05,8.514147339155897e-06,4.6469485823763534e-06,0.999974250793457
Test_344,1.987019923599398e-11,1.5292408761524712e-07,0.9999998807907104,1.1744540062696984e-10
Test_345,3.872411724614722e-09,0.0003468778741080314,0.9996531009674072,1.3492142514337502e-08
Test_346,3.2115686181949897e-15,1.1859500881339358e-10,1.0,2.846183846331313e-14
Test_347,3.3035234547895698e-09,1.805412125577277e-06,0.9999887943267822,9.382039024785627e-06
Test_348,2.516117522666228e-11,1.2218283700349275e-06,2.3388613268338077e-10,0.9999988079071045
Test_349,4.824982724471738e-08,0.1034889966249466,0.8838669657707214,0.012644066475331783
Test_350,6.8070643566287e-10,7.059537665554672e-07,1.3420149713727625e-10,0.9999992847442627
Test_351,4.1562447705700833e-08,4.976469062967226e-05,0.9999487400054932,1.4618999557569623e-06
Test_352,0.0013573943870142102,0.09218135476112366,0.14390884339809418,0.7625523805618286
Test_353,0.19964081048965454,0.30871671438217163,0.14313457906246185,0.3485078811645508
Test_354,1.3152219253242947e-05,0.007068029139190912,0.9929043650627136,1.4430291230382863e-05
Test_355,0.0022040316835045815,0.014386394061148167,0.0005389868747442961,0.9828705787658691
Test_356,0.9999822378158569,1.3511581528291572e-05,1.4997929156379541e-06,2.795165755742346e-06
Test_357,0.9999990463256836,4.413161036609381e-08,1.1193523619112966e-07,8.812158398541214e-07
Test_358,2.313580807822291e-06,0.9999198913574219,5.011244138586335e-05,2.7694492018781602e-05
Test_359,3.150304669907733e-11,1.5354750804164041e-09,3.6729881358610328e-09,1.0
Test_360,1.0208359526586719e-06,5.749729098170064e-06,7.748942465468645e-08,0.999993085861206
Test_361,0.8939197063446045,4.92725484946277e-06,2.8537429898278788e-05,0.10604681074619293
Test_362,0.9690919518470764,0.0002558633277658373,3.0086581318755634e-05,0.030622130259871483
Test_363,9.422354389776455e-13,5.75285330484121e-09,1.0,6.31942415063591e-11
Test_364,2.219626821897691e-06,0.995583713054657,0.0037565373349934816,0.0006575634470209479
Test_365,0.00024358236987609416,0.009712591767311096,0.9900245666503906,1.9226738004363142e-05
Test_366,6.566005334926461e-13,8.518544092339653e-09,1.0,4.542947615315818e-12
Test_367,5.480529766989373e-13,1.5446162251464557e-06,2.6094532350889876e-12,0.9999984502792358
Test_368,0.9988221526145935,9.392406354891136e-06,1.3327244232641533e-05,0.0011550870258361101
Test_369,3.8000370211621615e-11,0.01451694406569004,1.7061815071883757e-08,0.9854830503463745
Test_370,8.217276261968413e-16,6.175837619082358e-11,1.0,2.8725390122108507e-12
Test_371,1.5401262210001931e-10,4.065495495808591e-09,1.0,1.1530151139416134e-10
Test_372,1.3913732666015477e-10,3.15473043883685e-05,4.597123126615088e-09,0.999968409538269
Test_373,8.107172155824571e-10,0.003221583552658558,0.9967778325080872,5.742667781305499e-07
Test_374,5.500136012415169e-06,0.000350220303516835,0.999634861946106,9.413612133357674e-06
Test_375,1.7697332488353368e-10,6.9341413109214045e-06,1.5763285121650483e-10,0.999993085861206
Test_376,0.9999865293502808,3.6697126688522985e-06,1.7259834521610173e-06,8.055905709625222e-06
Test_377,0.9999971389770508,1.7562723542141612e-07,3.031659048247093e-07,2.4977655357361073e-06
Test_378,1.2134729332480276e-10,5.132255409989739e-06,0.9999948740005493,1.1049440473698269e-08
Test_379,3.51029143530468e-08,0.002306616399437189,0.9976150989532471,7.823860505595803e-05
Test_380,6.975835464828606e-09,0.00017396212206222117,1.8095208664803408e-09,0.9998260140419006
Test_381,0.8257365226745605,0.06475155055522919,0.019815945997834206,0.0896960198879242
Test_382,2.2079996142565506e-06,0.004111403599381447,1.8513441091272398e-06,0.9958844780921936
Test_383,0.9999940395355225,4.231900518902876e-08,7.489528570658877e-07,5.218762453296222e-06
Test_384,1.4191746444680575e-08,9.513007057648792e-07,0.9999990463256836,2.7925452172894438e-08
Test_385,5.4862780984876736e-11,3.393392398720607e-05,1.065940558042655e-09,0.999966025352478
Test_386,1.2953829675588224e-10,0.0007657804526388645,0.9978808164596558,0.0013535449979826808
Test_387,1.1164195257151732e-07,5.028103987569921e-05,1.024699599838641e-06,0.9999485015869141
Test_388,1.8523359130995232e-06,2.1576459403149784e-05,1.590086107228217e-08,0.9999765157699585
Test_389,0.9989039897918701,4.5014250645181164e-05,0.0010325167095288634,1.8482358427718282e-05
Test_390,0.004279089160263538,0.0003378837136551738,8.86340785655193e-06,0.9953741431236267
Test_391,1.5330582636696732e-10,6.909874173288699e-06,0.999993085861206,2.3154131945091194e-09
Test_392,1.9346630200645087e-11,2.473395177560178e-08,1.0,8.592755951219999e-10
Test_393,6.714551831210613e-11,8.130390938276832e-07,6.668238738960497e-10,0.9999991655349731
Test_394,4.2639003439148837e-10,6.604191327141962e-08,2.6705554434514056e-11,0.9999998807907104
Test_395,6.157176546395249e-09,0.8848901391029358,0.11510974913835526,1.3888632111047627e-07
Test_396,0.00010634031787049025,0.7841284275054932,8.662672917125747e-05,0.21567858755588531
Test_397,4.013767920696409e-06,1.00218776424299e-05,2.7663587388815358e-05,0.9999582767486572
Test_398,5.068453656775773e-09,0.00011289860412944108,0.9998867511749268,3.46059749745109e-07
Test_399,0.00026245968183502555,5.704094292013906e-05,2.812311947764101e-07,0.9996802806854248
Test_400,2.848644520270227e-08,5.422323374659754e-05,0.9999456405639648,1.0493183566495645e-07
Test_401,1.3055545143234037e-12,4.00669525335573e-10,1.0,2.484650540868216e-10
Test_402,6.257474538529095e-10,3.4798267734004185e-07,5.3893880469502164e-09,0.9999996423721313
Test_403,7.447583527664392e-08,0.8957765698432922,0.10416728258132935,5.604267425951548e-05
Test_404,2.5594310955057153e-06,0.00012540671741589904,5.111714926897548e-07,0.9998714923858643
Test_405,9.80118763926896e-10,2.4501298412360484e-07,7.408236801786927e-10,0.9999997615814209
Test_406,6.121708695516759e-11,2.37215881497832e-05,3.078696408920223e-09,0.9999762773513794
Test_407,6.589864071093743e-12,1.173157670564251e-06,1.4648227075753084e-10,0.9999988079071045
Test_408,9.143603096894992e-10,7.268150739037083e-07,2.175170737972465e-10,0.9999992847442627
Test_409,4.547527193812838e-15,1.1149952960920473e-08,1.0,8.171611998175621e-11
Test_410,4.7682500309287335e-11,5.7289856414399765e-08,1.4848643148379637e-10,1.0
Test_411,1.0,1.472247990186304e-09,8.14651812675038e-09,9.175883164402876e-09
Test_412,2.781230357129516e-08,0.9989207983016968,0.001029485953040421,4.972192255081609e-05
Test_413,0.9999932050704956,2.0869856598437764e-07,1.3076679579171469e-06,5.285303359414684e-06
Test_414,1.0638302305049363e-12,7.956089120852994e-09,1.0,2.0310734427653188e-08
Test_415,3.165377293612437e-09,5.987068618651392e-08,0.9999998807907104,4.855580826301775e-09
Test_416,0.002998701063916087,0.0013513007434085011,0.009481027722358704,0.9861689805984497
Test_417,7.243340584446589e-13,4.221191729492091e-10,1.0,2.9578219214176915e-12
Test_418,0.9999997615814209,1.1212356554324288e-07,8.543197793642321e-08,5.623758347894636e-09
Test_419,0.9999938011169434,4.704384650722204e-07,3.6240569443179993e-06,2.115615870934562e-06
Test_420,1.0811384426601123e-10,9.383309952681884e-05,0.9999061822891235,2.054699743680999e-09
Test_421,6.684355759872807e-13,7.922196232357237e-10,8.770956877457436e-11,1.0
Test_422,0.00048755030729807913,0.00015057798009365797,1.3296730685397051e-05,0.9993485808372498
Test_423,9.296163625549525e-06,0.005290058441460133,0.994685173034668,1.5427734979311936e-05
Test_424,6.13806097962688e-12,4.652202733268496e-06,0.9999951124191284,2.3157291195730068e-07
Test_425,0.019136827439069748,4.314001489547081e-05,1.4853738321107812e-05,0.9808051586151123
Test_426,6.540017416512001e-10,2.820880196097164e-10,1.0,5.428704707988175e-10
Test_427,1.4212208883715438e-12,1.6510243838752103e-08,1.3622366255849894e-11,1.0
Test_428,9.246527155060136e-13,3.818582339221166e-09,8.637018877877267e-11,1.0
Test_429,7.878622233781218e-12,2.8827952291976544e-07,0.9999996423721313,9.344485363271815e-08
Test_430,1.2089929441572167e-05,0.012355601415038109,0.987632155418396,1.0504833625191168e-07
Test_431,0.9873991012573242,0.01179538108408451,0.0006425948813557625,0.00016287251492030919
Test_432,9.184453233501699e-07,0.007128688041120768,4.584177304423065e-07,0.9928699135780334
Test_433,1.1188518167504213e-10,3.721695236436062e-07,4.1438048548059214e-09,0.9999996423721313
Test_434,6.212810756307807e-13,9.932536926271496e-08,5.43258563134863e-11,0.9999998807907104
Test_435,0.9838808178901672,8.165381586877629e-05,0.0007663175347261131,0.015271266922354698
Test_436,5.956862780820416e-10,0.0004978608340024948,6.225886295396776e-07,0.9995015859603882
Test_437,0.0032315964344888926,0.04532696679234505,0.9468815326690674,0.004559861496090889
Test_438,3.2245569059341506e-07,0.03387671336531639,0.966116726398468,6.1875844039605e-06
Test_439,2.2415326839109184e-07,0.00022894966241437942,0.999769389629364,1.4023040648680762e-06
Test_440,1.0304109724756233e-13,7.373327548521047e-08,0.9999998807907104,1.2855339015516165e-09
Test_441,0.9872137308120728,0.011619818396866322,2.369228968746029e-05,0.0011426330311223865
Test_442,1.0873277833667316e-09,4.055239514855202e-06,0.9999951124191284,8.730806939638569e-07
Test_443,2.2396095573640196e-06,0.0004026777169201523,1.580197135808703e-06,0.9995935559272766
Test_444,0.9999862909317017,1.139354208135046e-05,2.035849092862918e-06,2.7156229975844326e-07
Test_445,2.9517890909325217e-10,3.3426886147935875e-08,1.0,1.0070411171625437e-09
Test_446,7.640355903504314e-08,0.020530998706817627,0.6768810749053955,0.3025878965854645
Test_447,2.980092301402282e-13,2.452600067481825e-10,1.0,9.798418326711911e-11
Test_448,9.548212801746558e-06,0.00121251679956913,0.9987303614616394,4.7576482756994665e-05
Test_449,4.1587784949115303e-07,4.26976585004013e-05,1.0837916306627449e-06,0.9999557733535767
Test_450,4.407110054671648e-07,2.433539066259982e-06,0.9999969005584717,2.9607727469738165e-07
Test_451,3.43723449702793e-08,0.0028687077574431896,0.9971266388893127,4.6752902562730014e-06
Test_452,3.6973379913263216e-09,2.046402369160205e-05,0.9999794960021973,3.0757951741122724e-09
Test_453,1.0650931525635343e-11,6.499837468254555e-07,2.1905726121929092e-09,0.9999994039535522
Test_454,4.067199483870354e-07,2.6450283257872798e-05,0.9999688863754272,4.258157332515111e-06
Test_455,4.744433578646179e-12,6.6081575766929745e-09,2.9369348619745494e-10,1.0
Test_456,6.247313777407726e-10,0.03734814375638962,0.9626518487930298,5.4105978364304974e-08
Test_457,3.432782591517025e-08,3.1578269954479765e-07,5.713277406727002e-09,0.9999996423721313
Test_458,0.400601863861084,0.00023909771698527038,0.0011289685498923063,0.5980300307273865
Test_459,1.2618035782896442e-10,3.094416172189085e-07,0.9999994039535522,1.9495422520776629e-07
Test_460,0.00030180878820829093,0.05020414665341377,0.07327508926391602,0.8762189149856567
Test_461,3.4699801365611904e-10,4.769492443301715e-05,2.2026180879208823e-10,0.9999523162841797
Test_462,1.0600706445984542e-07,0.06175347417593002,0.9349951148033142,0.003251243382692337
Test_463,4.23604085142415e-08,0.0006297556683421135,3.604042717597622e-07,0.9993699193000793
Test_464,0.9999709129333496,6.051415766705759e-06,3.823975802674795e-08,2.3012315068626776e-05
Test_465,6.331414559301862e-12,1.6994164298012038e-06,0.9999983310699463,2.5488582355848166e-09
Test_466,4.3734004862017173e-07,4.415160947246477e-05,0.9999508857727051,4.524250925896922e-06
Test_467,1.3851247331331251e-06,0.029780888929963112,3.241556896682596e-06,0.9702144265174866
Test_468,0.9990785121917725,0.0008972184150479734,8.780104508332442e-06,1.5512687241425738e-05
Test_469,1.1787520558161763e-13,1.5063939429182938e-07,0.9999998807907104,1.5201462311154046e-10
Test_470,9.985008375679172e-09,1.2084771697118413e-05,2.3818634531380667e-07,0.9999877214431763
Test_471,3.4142533422709676e-07,8.373845048481598e-06,0.9999884366989136,2.8847916837548837e-06
Test_472,0.999990701675415,3.4883992583445433e-08,8.988840818346944e-06,2.600045263534412e-07
Test_473,2.4430197299807332e-05,0.015153476037085056,0.9847869277000427,3.519227175274864e-05
Test_474,4.103387551621096e-13,7.841930993457424e-10,1.0,2.8018910108729145e-11
Test_475,2.1497811864001903e-10,0.0002958087425213307,1.628129076003404e-09,0.9997041821479797
Test_476,0.0007514678873121738,0.0016742197331041098,5.80769992666319e-05,0.9975162744522095
Test_477,6.910564898099381e-10,3.175189476678497e-06,8.273707052808277e-09,0.9999967813491821
Test_478,3.884312038682225e-10,7.415199797833338e-05,2.5428661398763097e-09,0.9999258518218994
Test_479,1.2929286086205138e-08,2.099944396150022e-07,3.2301363805942174e-09,0.9999997615814209
Test_480,2.4739294985920424e-06,0.8221112489700317,0.17554228007793427,0.0023439822252839804
Test_481,1.0417223847980495e-06,0.052666064351797104,1.1528952200023923e-05,0.9473212957382202
Test_482,2.931037412778892e-09,9.78705702436855e-06,4.6414726284638164e-08,0.9999902248382568
Test_483,2.6552980300631468e-11,2.9729718686866136e-10,1.0,1.9889197927502877e-11
Test_484,0.9996095299720764,0.00037395639810711145,4.964311415278644e-07,1.6038060493883677e-05
Test_485,0.9999926090240479,7.890262736509612e-07,5.958130259386962e-06,6.248120030249993e-07
Test_486,1.0946493711472272e-09,1.5039752554457664e-07,4.730407621167387e-09,0.9999998807907104
Test_487,0.9999904632568359,5.6360793365684e-08,9.435597348783631e-06,1.0122300153625474e-07
Test_488,5.709031858369684e-11,1.9758927010116167e-05,0.9999743700027466,5.832038368680514e-06
Test_489,4.756171279041155e-08,0.0021751574240624905,0.9978229999542236,1.774096631379507e-06
Test_490,0.15160569548606873,0.059588588774204254,0.7881603837013245,0.0006453241221606731
Test_491,1.7291861302212719e-12,4.327451819108319e-08,1.0,1.0125730549176426e-12
Test_492,1.546968451293651e-05,0.0008615884580649436,4.890978857474693e-07,0.9991224408149719
Test_493,3.398239698526595e-07,0.0017175666289404035,7.229604079839191e-07,0.9982813596725464
Test_494,3.1329865785023614e-11,2.116586074407678e-05,0.99997878074646,1.1598427995807015e-08
Test_495,2.713993196845621e-10,7.851564441807568e-05,1.0329270078157649e-10,0.999921441078186
Test_496,0.9999563694000244,1.908541591433277e-08,3.9794116446500993e-08,4.3637221097014844e-05
Test_497,0.0018476661061868072,3.8044894608901814e-05,0.002272258512675762,0.995841920375824
Test_498,0.9987319111824036,1.6468704870931106e-06,2.2865610560529603e-07,0.0012661826331168413
Test_499,2.220314627265907e-06,0.0004630658950190991,0.999531626701355,3.0694654924445786e-06
Test_500,5.270485416986048e-06,0.0005862753605470061,0.9994078874588013,5.45458306078217e-07
Test_501,0.9999785423278809,1.4648254591520526e-06,1.0929977634077659e-07,1.996552964556031e-05
Test_502,0.9999308586120605,1.976539715542458e-05,4.397679367684759e-05,5.382944436860271e-06
Test_503,1.6077618738563615e-06,7.185687156407994e-09,0.9999983310699463,2.572611457196672e-08
Test_504,0.00025826506316661835,0.04315944388508797,0.0001881848438642919,0.9563940763473511
Test_505,1.4157545535908866e-07,3.8982980754553864e-07,2.8383247752117313e-08,0.9999995231628418
Test_506,8.704249543356468e-10,0.9999942779541016,5.458416126202792e-06,2.785468780075462e-07
Test_507,1.8716981742272765e-07,9.866039908956736e-05,0.9998431205749512,5.800327562610619e-05
Test_508,2.185175001015449e-12,7.066998986005046e-09,1.0,9.683228524570708e-11
Test_509,1.0843936696942197e-13,3.598707110086252e-07,0.9999996423721313,1.89409155026965e-09
Test_510,4.359059460057324e-07,0.0040782056748867035,0.995919406414032,1.9590706870076247e-06
Test_511,4.511796210075747e-14,1.9922714145081954e-08,4.639809370043935e-12,1.0
Test_512,0.9999990463256836,5.329517729912858e-11,7.484275101887761e-07,2.277254793625616e-07
Test_513,0.010989946313202381,0.012622399255633354,0.904548168182373,0.07183956354856491
Test_514,0.9992456436157227,0.0007000492769293487,1.1848363783428795e-06,5.3164862038102e-05
Test_515,9.023166935850924e-11,3.2802788609842537e-06,0.9999966621398926,7.087976316988431e-10
Test_516,1.7984750400046323e-07,0.0005272187408991158,0.9994593262672424,1.3188501725380775e-05
Test_517,5.290655066825245e-13,5.954083007964073e-06,4.5006909310529863e-10,0.9999940395355225
Test_518,6.154390916890407e-07,0.08862116932868958,0.9097641110420227,0.0016140954103320837
Test_519,5.573030925631883e-11,0.000112998801341746,7.373781585329198e-10,0.9998869895935059
Test_520,5.093767185826437e-09,0.9967713952064514,0.0028938734903931618,0.00033470880589447916
Test_521,0.9495921730995178,0.01738237775862217,2.1455161913763732e-05,0.03300405666232109
Test_522,1.8690961051028715e-13,5.059450775002361e-11,1.0,1.1845609129007562e-12
Test_523,1.3434250185819646e-13,1.3280719579622513e-10,1.0,3.2398628051211187e-12
Test_524,1.1265773470353624e-12,3.217800192967246e-10,1.0,3.569077255960451e-10
Test_525,0.6242104172706604,0.009640250355005264,0.36231061816215515,0.0038387670647352934
Test_526,8.520373739884235e-08,0.009514841251075268,0.9904826879501343,2.3915254132589325e-06
Test_527,1.3059770935797133e-06,5.244763997325208e-06,0.9999934434890747,1.994239084979199e-08
Test_528,0.00011618460121098906,0.0007712501101195812,0.9989326596260071,0.00017990751075558364
Test_529,2.5165938950522104e-06,0.0002994277747347951,2.5421727514185477e-06,0.9996955394744873
Test_530,0.9998229146003723,1.086555471374595e-06,2.1782743715448305e-06,0.0001738917490001768
Test_531,1.3154102816770319e-05,1.6691284372427617e-06,0.9999850988388062,8.58244959545118e-08
Test_532,6.503271947622125e-07,0.0005698426975868642,0.9986164569854736,0.0008131218492053449
Test_533,0.005777198355644941,0.8244945406913757,0.006852919235825539,0.16287526488304138
Test_534,5.938003994759855e-13,1.662834314686279e-08,7.626854009457062e-11,1.0
Test_535,3.174714614459506e-12,9.663473354848406e-10,1.0,2.133202364751341e-10
Test_536,0.0001717309351079166,0.1106339767575264,0.8764520287513733,0.012742270715534687
Test_537,9.395731415118291e-11,1.0823222318379067e-08,1.0,4.5502715484424527e-10
Test_538,4.829214805823767e-11,2.2987301235843915e-06,4.595487101966e-09,0.9999977350234985
Test_539,8.560868680618228e-11,1.2918516034687855e-08,1.0,3.055298236631643e-10
Test_540,2.3537203436285736e-11,4.5837647566493445e-10,1.0,1.1038058488066493e-12
Test_541,0.9995404481887817,0.00021353500778786838,0.00011251634714426473,0.000133546011056751
Test_542,0.9999990463256836,4.668356154979847e-07,3.397639432023425e-07,1.2746019706355582e-07
Test_543,1.6463532759303234e-08,0.9643164277076721,0.035171009600162506,0.0005125385941937566
Test_544,6.826141873972347e-09,1.96799428522354e-05,0.9999802112579346,1.2368381874239276e-07
Test_545,3.260605353716528e-06,0.024142388254404068,0.9757900834083557,6.415371899493039e-05
Test_546,5.6236171985801775e-06,0.006001017056405544,0.0008288581157103181,0.9931644797325134
Test_547,4.287474889008713e-11,0.000244328286498785,0.9997556805610657,1.4677846493782454e-08
Test_548,4.47917415158372e-07,0.06486198306083679,0.9351325035095215,5.06714195580571e-06
Test_549,1.3449565017253917e-07,0.0003626295365393162,1.0587596221967033e-07,0.9996371269226074
Test_550,5.169883188216318e-09,1.9605336092354264e-06,4.494131733423501e-09,0.9999980926513672
Test_551,0.9999998807907104,1.6961151372285599e-09,5.613827269712601e-08,8.639452886427534e-08
Test_552,3.188513801433146e-05,0.998576283454895,0.001326541299931705,6.528824451379478e-05
Test_553,3.766372214109026e-10,7.763911185065808e-07,2.909388001626212e-07,0.999998927116394
Test_554,0.002887954004108906,0.95061856508255,0.011481600813567638,0.035011980682611465
Test_555,1.3437893358059227e-06,0.24052312970161438,1.2060914968969882e-06,0.7594743967056274
Test_556,0.999677300453186,0.0001457755861338228,4.281766450731084e-05,0.00013411648978944868
Test_557,8.079447333386724e-09,0.9975246787071228,0.0024344490375369787,4.082775194547139e-05
Test_558,2.3251141101354733e-06,0.021695580333471298,0.9782727956771851,2.9312432161532342e-05
Test_559,0.9999696016311646,6.823424428148428e-06,1.9689477994688787e-05,3.897979240718996e-06
Test_560,1.8051052874668017e-09,3.5792933772427205e-07,0.9999996423721313,2.920508102022268e-08
Test_561,1.7172982552438043e-05,0.8207327127456665,0.16734261810779572,0.011907507665455341
Test_562,1.0068115230410513e-08,0.08423402160406113,0.9157654047012329,4.953500933879695e-07
Test_563,3.485461638774723e-05,0.6114785075187683,0.3881763517856598,0.00031026796204969287
Test_564,1.98633980375007e-08,0.10317068547010422,0.8967972993850708,3.1994986784411594e-05
Test_565,8.554842945152075e-10,2.7834789761982393e-06,0.9999972581863403,3.73433595157735e-09
Test_566,1.54546615505069e-08,0.022161243483424187,0.9778380990028381,7.08725508502539e-07
Test_567,4.007422838014918e-09,2.4917422706494108e-05,7.309165717117594e-09,0.9999750852584839
Test_568,5.409406753642543e-07,5.3202857230871814e-08,0.9999994039535522,1.1106232600255339e-10
Test_569,2.431995405061116e-08,0.2251323163509369,6.283296443143627e-06,0.7748613357543945
Test_570,0.20753929018974304,2.4648792532389052e-05,0.001907210098579526,0.7905288338661194
Test_571,0.0006046966882422566,0.0425751693546772,0.9555190801620483,0.0013010562397539616
Test_572,0.033586014062166214,0.0010754138929769397,1.9461196643533185e-05,0.9653191566467285
Test_573,2.5172334972012322e-06,1.1638708201644477e-06,2.2222643281111232e-08,0.9999963045120239
Test_574,0.00031250910251401365,2.092520662699826e-05,3.9681713133177254e-06,0.9996626377105713
Test_575,0.49369099736213684,0.0004269614873919636,9.23207335290499e-06,0.5058728456497192
Test_576,0.00010939066851278767,0.04333755373954773,0.00011836583871627226,0.9564347267150879
Test_577,6.280222919485823e-07,0.015536538325250149,3.859104253933765e-06,0.9844589233398438
Test_578,0.0052931467071175575,0.027121953666210175,0.027125651016831398,0.9404592514038086
Test_579,0.6285282969474792,0.28997546434402466,0.00012177588359918445,0.08137445896863937
Test_580,4.459650422387884e-13,8.64726814597816e-08,0.9999998807907104,3.816040816673194e-09
Test_581,0.9999985694885254,6.8917054285577706e-09,1.3724550171900773e-06,1.2591231168812556e-08
Test_582,2.0183032328757733e-11,5.581930508924415e-06,0.9999942779541016,1.3945212629096204e-07
Test_583,0.9961726069450378,0.00021293124882504344,0.00023757186136208475,0.0033768848516047
Test_584,5.6871760772958524e-11,6.122148192844179e-07,0.9999992847442627,1.1724395676537824e-07
Test_585,2.7451852702142787e-07,2.325637251487933e-05,0.9998470544815063,0.00012950054951943457
Test_586,0.607389509677887,0.38359612226486206,1.0947068403766025e-05,0.00900338776409626
Test_587,3.782385168960012e-11,2.3741488774930986e-08,1.0,1.1008995937089594e-09
Test_588,7.893962718739933e-13,1.6878834330213977e-08,1.0,2.9052718564237523e-10
Test_589,6.122683610110258e-11,2.695940963803878e-07,0.9999486207962036,5.109896665089764e-05
Test_590,6.596503535462664e-14,2.1127986826741108e-07,0.9999997615814209,4.934617992002899e-11
Test_591,3.0955156660184e-08,1.7023926091042085e-07,0.9999995231628418,1.9480889079659391e-07
Test_592,0.9991493225097656,0.00017838737403508276,2.3945838165673194e-06,0.0006698620854876935
Test_593,2.2024953041932527e-11,3.1773321751416006e-08,1.0,2.968100876188373e-09
Test_594,4.698865450336598e-05,0.0010952982120215893,0.9987747073173523,8.298757165903226e-05
Test_595,1.260697384160292e-12,6.873194706713548e-06,1.1927969029157381e-11,0.999993085861206
Test_596,0.9803965091705322,0.0057219648733735085,0.0015117358416318893,0.01236975658684969
Test_597,1.938539551105123e-09,6.537092644975928e-08,4.034949707687474e-09,0.9999998807907104
Test_598,6.57431737636216e-05,0.013405941426753998,0.9864439368247986,8.436784992227331e-05
Test_599,1.713202982500661e-05,0.7067964673042297,0.03729923814535141,0.2558872103691101
Test_600,5.452153485629996e-13,8.543394869775511e-06,0.9999914169311523,7.432666461471005e-12
Test_601,4.5305281748397874e-10,0.002934540156275034,5.803416636140923e-10,0.9970654845237732
Test_602,1.1761169105284353e-07,0.0012003435986116529,2.5244440621463582e-05,0.9987742304801941
Test_603,5.153878532837552e-07,2.030411815212574e-05,3.532213384005445e-07,0.99997878074646
Test_604,0.0007986833807080984,0.003764802822843194,0.9949122667312622,0.0005241671460680664
Test_605,0.9999619722366333,2.184270488214679e-05,5.274873160487914e-07,1.562622855999507e-05
